,arrivals
8138,2.0
8139,4.0
8140,3.0
8141,2.0
8142,2.0
8143,0.0
8144,0.0
8145,1.0
8146,0.0
8147,0.0
8148,0.0
8149,0.0
8150,0.0
8151,0.0
8152,0.0
8153,0.0
8154,0.0
8155,0.0
8156,2.0
8157,5.0
8158,4.0
8159,4.0
8160,4.0
8161,6.0
8162,8.0
8163,5.0
8164,4.0
8165,2.0
8166,1.0
8167,0.0
8168,0.0
8169,0.0
8170,0.0
8171,0.0
8172,0.0
8173,0.0
8174,0.0
8175,0.0
8176,0.0
8177,0.0
8178,1.0
8179,2.0
8180,1.0
8181,2.0
8182,2.0
8183,1.0
8184,1.0
8185,3.0
8186,7.0
8187,7.0
8188,4.0
8189,2.0
8190,3.0
8191,0.0
8192,0.0
8193,0.0
8194,0.0
8195,0.0
8196,0.0
8197,0.0
8198,0.0
8199,0.0
8200,0.0
8201,0.0
8202,2.0
8203,1.0
8204,3.0
8205,0.0
8206,2.0
8207,1.0
8208,2.0
8209,2.0
8210,7.0
8211,6.0
8212,4.0
8213,5.0
8214,3.0
8215,2.0
8216,0.0
8217,0.0
8218,0.0
8219,0.0
8220,0.0
8221,0.0
8222,0.0
8223,0.0
8224,0.0
8225,0.0
8226,1.0
8227,2.0
8228,2.0
8229,4.0
8230,2.0
8231,3.0
8232,3.0
8233,3.0
8234,4.0
8235,7.0
8236,10.0
8237,3.0
8238,1.0
8239,1.0
8240,0.0
8241,0.0
8242,0.0
8243,0.0
8244,0.0
8245,0.0
8246,0.0
8247,0.0
8248,0.0
8249,0.0
8250,4.0
8251,5.0
8252,1.0
8253,1.0
8254,1.0
8255,0.0
8256,2.0
8257,3.0
8258,7.0
8259,5.0
8260,5.0
8261,4.0
8262,5.0
8263,1.0
8264,0.0
8265,0.0
8266,0.0
8267,0.0
8268,0.0
8269,0.0
8270,0.0
8271,0.0
8272,0.0
8273,0.0
8274,2.0
8275,5.0
8276,1.0
8277,2.0
8278,1.0
8279,3.0
8280,5.0
8281,5.0
8282,5.0
8283,6.0
8284,6.0
8285,2.0
8286,2.0
8287,1.0
8288,0.0
8289,0.0
8290,0.0
8291,0.0
8292,0.0
8293,0.0
8294,0.0
8295,0.0
8296,0.0
8297,0.0
8298,1.0
8299,2.0
8300,4.0
8301,2.0
8302,4.0
8303,4.0
8304,5.0
8305,4.0
8306,3.0
8307,5.0
8308,3.0
8309,2.0
8310,2.0
8311,0.0
8312,0.0
8313,0.0
8314,0.0
8315,0.0
8316,0.0
8317,0.0
8318,0.0
8319,0.0
8320,0.0
8321,0.0
8322,0.0
8323,0.0
8324,1.0
8325,5.0
8326,4.0
8327,4.0
8328,5.0
8329,6.0
8330,7.0
8331,5.0
8332,3.0
8333,3.0
8334,1.0
8335,0.0
8336,0.0
8337,0.0
8338,0.0
8339,0.0
8340,0.0
8341,0.0
8342,0.0
8343,0.0
8344,0.0
8345,0.0
8346,1.0
8347,2.0
8348,0.0
8349,1.0
8350,3.0
8351,1.0
8352,1.0
8353,3.0
8354,7.0
8355,6.0
8356,4.0
8357,3.0
8358,2.0
8359,0.0
8360,0.0
8361,0.0
8362,0.0
8363,0.0
8364,0.0
8365,0.0
8366,0.0
8367,0.0
8368,0.0
8369,0.0
8370,2.0
8371,2.0
8372,2.0
8373,0.0
8374,1.0
8375,1.0
8376,2.0
8377,3.0
8378,6.0
8379,6.0
8380,4.0
8381,4.0
8382,4.0
8383,2.0
8384,0.0
8385,0.0
8386,0.0
8387,0.0
8388,0.0
8389,0.0
8390,0.0
8391,0.0
8392,0.0
8393,0.0
8394,0.0
8395,2.0
8396,2.0
8397,2.0
8398,1.0
8399,2.0
8400,3.0
8401,4.0
8402,5.0
8403,7.0
8404,10.0
8405,3.0
8406,1.0
8407,2.0
8408,0.0
8409,0.0
8410,0.0
8411,0.0
8412,0.0
8413,0.0
8414,0.0
8415,0.0
8416,0.0
8417,0.0
8418,4.0
8419,3.0
8420,2.0
8421,1.0
8422,1.0
8423,0.0
8424,3.0
8425,3.0
8426,8.0
8427,5.0
8428,5.0
8429,4.0
8430,6.0
8431,1.0
8432,1.0
8433,0.0
8434,0.0
8435,0.0
8436,0.0
8437,0.0
8438,0.0
8439,0.0
8440,0.0
8441,0.0
8442,2.0
8443,5.0
8444,2.0
8445,2.0
8446,2.0
8447,4.0
8448,3.0
8449,4.0
8450,6.0
8451,6.0
8452,5.0
8453,2.0
8454,2.0
8455,1.0
8456,0.0
8457,0.0
8458,0.0
8459,0.0
8460,0.0
8461,0.0
8462,0.0
8463,0.0
8464,0.0
8465,0.0
8466,0.0
8467,1.0
8468,3.0
8469,2.0
8470,5.0
8471,3.0
8472,4.0
8473,4.0
8474,3.0
8475,4.0
8476,4.0
8477,2.0
8478,2.0
8479,0.0
8480,0.0
8481,0.0
8482,0.0
8483,0.0
8484,0.0
8485,0.0
8486,0.0
8487,0.0
8488,0.0
8489,0.0
8490,0.0
8491,0.0
8492,2.0
8493,6.0
8494,5.0
8495,5.0
8496,5.0
8497,5.0
8498,8.0
8499,4.0
8500,3.0
8501,3.0
8502,2.0
8503,0.0
8504,0.0
8505,0.0
8506,0.0
8507,0.0
8508,0.0
8509,0.0
8510,0.0
8511,0.0
8512,0.0
8513,0.0
8514,2.0
8515,3.0
8516,1.0
8517,2.0
8518,3.0
8519,1.0
8520,2.0
8521,3.0
8522,7.0
8523,5.0
8524,4.0
8525,3.0
8526,2.0
8527,1.0
8528,0.0
8529,0.0
8530,0.0
8531,0.0
8532,0.0
8533,0.0
8534,0.0
8535,0.0
8536,0.0
8537,0.0
8538,2.0
8539,2.0
8540,1.0
8541,1.0
8542,2.0
8543,1.0
8544,1.0
8545,2.0
8546,7.0
8547,6.0
8548,4.0
8549,4.0
8550,4.0
8551,2.0
8552,0.0
8553,0.0
8554,0.0
8555,0.0
8556,0.0
8557,0.0
8558,0.0
8559,0.0
8560,0.0
8561,0.0
8562,1.0
8563,2.0
8564,3.0
8565,2.0
8566,0.0
8567,2.0
8568,2.0
8569,4.0
8570,5.0
8571,7.0
8572,11.0
8573,2.0
8574,1.0
8575,2.0
8576,0.0
8577,0.0
8578,0.0
8579,0.0
8580,0.0
8581,0.0
8582,0.0
8583,0.0
8584,0.0
8585,0.0
8586,3.0
8587,3.0
8588,2.0
8589,1.0
8590,2.0
8591,0.0
8592,2.0
8593,3.0
8594,8.0
8595,5.0
8596,4.0
8597,3.0
8598,5.0
8599,2.0
8600,0.0
8601,0.0
8602,0.0
8603,0.0
8604,0.0
8605,0.0
8606,0.0
8607,0.0
8608,0.0
8609,0.0
8610,2.0
8611,4.0
8612,2.0
8613,3.0
8614,2.0
8615,3.0
8616,4.0
8617,4.0
8618,5.0
8619,6.0
8620,5.0
8621,2.0
8622,2.0
8623,1.0
8624,0.0
8625,0.0
8626,0.0
8627,0.0
8628,0.0
8629,0.0
8630,0.0
8631,0.0
8632,0.0
8633,0.0
8634,0.0
8635,2.0
8636,4.0
8637,2.0
8638,5.0
8639,3.0
8640,4.0
8641,4.0
8642,3.0
8643,4.0
8644,4.0
8645,2.0
8646,2.0
8647,0.0
8648,0.0
8649,0.0
8650,0.0
8651,0.0
8652,0.0
8653,0.0
8654,0.0
8655,0.0
8656,0.0
8657,0.0
8658,0.0
8659,0.0
8660,2.0
8661,5.0
8662,4.0
8663,5.0
8664,6.0
8665,7.0
8666,8.0
8667,4.0
8668,3.0
8669,3.0
8670,1.0
8671,1.0
8672,0.0
8673,0.0
8674,0.0
8675,0.0
8676,0.0
8677,0.0
8678,0.0
8679,0.0
8680,0.0
8681,0.0
8682,1.0
8683,3.0
8684,0.0
8685,0.0
8686,0.0
8687,0.0
8688,0.0
8689,0.0
8690,0.0
8691,0.0
8692,0.0
8693,0.0
8694,0.0
8695,0.0
8696,0.0
8697,0.0
8698,0.0
8699,0.0
8700,0.0
8701,0.0
8702,0.0
8703,0.0
8704,0.0
8705,0.0
8706,0.0
8707,0.0
8708,0.0
8709,0.0
8710,0.0
8711,0.0
8712,0.0
8713,0.0
8714,0.0
8715,0.0
8716,0.0
8717,0.0
8718,0.0
8719,0.0
8720,0.0
8721,0.0
8722,0.0
8723,0.0
8724,0.0
8725,0.0
8726,0.0
8727,0.0
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,0.0
8733,0.0
8734,0.0
8735,0.0
8736,0.0
8737,0.0
8738,0.0
8739,0.0
8740,0.0
8741,0.0
8742,0.0
8743,0.0
8744,0.0
8745,0.0
8746,0.0
8747,0.0
8748,0.0
8749,0.0
8750,0.0
8751,0.0
8752,0.0
8753,0.0
8754,0.0
8755,0.0
8756,0.0
8757,0.0
8758,0.0
8759,0.0
8760,0.0
8761,0.0
8762,0.0
8763,0.0
8764,0.0
8765,0.0
8766,0.0
8767,0.0
8768,0.0
