,arrivals
12705,0.0
12706,0.0
12707,0.0
12708,0.0
12709,0.0
12710,0.0
12711,2.0
12712,7.0
12713,9.0
12714,12.0
12715,10.0
12716,12.0
12717,7.0
12718,7.0
12719,6.0
12720,8.0
12721,5.0
12722,4.0
12723,0.0
12724,0.0
12725,0.0
12726,0.0
12727,0.0
12728,0.0
12729,0.0
12730,0.0
12731,0.0
12732,0.0
12733,0.0
12734,0.0
12735,2.0
12736,5.0
12737,5.0
12738,9.0
12739,9.0
12740,8.0
12741,5.0
12742,6.0
12743,4.0
12744,5.0
12745,3.0
12746,0.0
12747,0.0
12748,0.0
12749,0.0
12750,0.0
12751,0.0
12752,0.0
12753,0.0
12754,0.0
12755,0.0
12756,0.0
12757,0.0
12758,0.0
12759,6.0
12760,5.0
12761,6.0
12762,5.0
12763,8.0
12764,6.0
12765,3.0
12766,2.0
12767,5.0
12768,4.0
12769,4.0
12770,2.0
12771,0.0
12772,0.0
12773,0.0
12774,0.0
12775,0.0
12776,0.0
12777,0.0
12778,0.0
12779,0.0
12780,0.0
12781,0.0
12782,4.0
12783,6.0
12784,4.0
12785,4.0
12786,5.0
12787,7.0
12788,6.0
12789,4.0
12790,4.0
12791,4.0
12792,6.0
12793,5.0
12794,3.0
12795,0.0
12796,0.0
12797,0.0
12798,0.0
12799,0.0
12800,0.0
12801,0.0
12802,0.0
12803,0.0
12804,0.0
12805,0.0
12806,2.0
12807,7.0
12808,6.0
12809,6.0
12810,6.0
12811,8.0
12812,7.0
12813,5.0
12814,5.0
12815,7.0
12816,7.0
12817,8.0
12818,1.0
12819,0.0
12820,0.0
12821,0.0
12822,0.0
12823,0.0
12824,0.0
12825,0.0
12826,0.0
12827,0.0
12828,0.0
12829,0.0
12830,2.0
12831,5.0
12832,6.0
12833,6.0
12834,7.0
12835,7.0
12836,6.0
12837,5.0
12838,5.0
12839,6.0
12840,7.0
12841,9.0
12842,3.0
12843,0.0
12844,0.0
12845,0.0
12846,0.0
12847,0.0
12848,0.0
12849,0.0
12850,0.0
12851,0.0
12852,0.0
12853,0.0
12854,5.0
12855,7.0
12856,6.0
12857,6.0
12858,6.0
12859,8.0
12860,10.0
12861,5.0
12862,7.0
12863,7.0
12864,10.0
12865,9.0
12866,4.0
12867,0.0
12868,0.0
12869,0.0
12870,0.0
12871,0.0
12872,0.0
12873,0.0
12874,0.0
12875,0.0
12876,0.0
12877,0.0
12878,0.0
12879,2.0
12880,6.0
12881,9.0
12882,13.0
12883,10.0
12884,11.0
12885,6.0
12886,6.0
12887,6.0
12888,6.0
12889,5.0
12890,3.0
12891,0.0
12892,0.0
12893,0.0
12894,0.0
12895,0.0
12896,0.0
12897,0.0
12898,0.0
12899,0.0
12900,0.0
12901,0.0
12902,0.0
12903,2.0
12904,3.0
12905,7.0
12906,8.0
12907,10.0
12908,7.0
12909,5.0
12910,6.0
12911,5.0
12912,5.0
12913,1.0
12914,0.0
12915,0.0
12916,0.0
12917,0.0
12918,0.0
12919,0.0
12920,0.0
12921,0.0
12922,0.0
12923,0.0
12924,0.0
12925,0.0
12926,0.0
12927,6.0
12928,5.0
12929,4.0
12930,4.0
12931,6.0
12932,6.0
12933,3.0
12934,3.0
12935,3.0
12936,4.0
12937,5.0
12938,3.0
12939,0.0
12940,0.0
12941,0.0
12942,0.0
12943,0.0
12944,0.0
12945,0.0
12946,0.0
12947,0.0
12948,0.0
12949,0.0
12950,3.0
12951,7.0
12952,7.0
12953,5.0
12954,6.0
12955,6.0
12956,6.0
12957,5.0
12958,4.0
12959,5.0
12960,8.0
12961,6.0
12962,4.0
12963,0.0
12964,0.0
12965,0.0
12966,0.0
12967,0.0
12968,0.0
12969,0.0
12970,0.0
12971,0.0
12972,0.0
12973,0.0
12974,2.0
12975,6.0
12976,6.0
12977,6.0
12978,6.0
12979,9.0
12980,8.0
12981,4.0
12982,4.0
12983,7.0
12984,10.0
12985,6.0
12986,4.0
12987,0.0
12988,0.0
12989,0.0
12990,0.0
12991,0.0
12992,0.0
12993,0.0
12994,0.0
12995,0.0
12996,0.0
12997,0.0
12998,2.0
12999,6.0
13000,5.0
13001,5.0
13002,5.0
13003,7.0
13004,7.0
13005,5.0
13006,4.0
13007,4.0
13008,8.0
13009,7.0
13010,3.0
13011,0.0
13012,0.0
13013,0.0
13014,0.0
13015,0.0
13016,0.0
13017,0.0
13018,0.0
13019,0.0
13020,0.0
13021,0.0
13022,1.0
13023,7.0
13024,7.0
13025,5.0
13026,5.0
13027,8.0
13028,6.0
13029,6.0
13030,4.0
13031,7.0
13032,8.0
13033,9.0
13034,3.0
13035,0.0
13036,0.0
13037,0.0
13038,0.0
13039,0.0
13040,0.0
13041,0.0
13042,0.0
13043,0.0
13044,0.0
13045,0.0
13046,0.0
13047,1.0
13048,7.0
13049,9.0
13050,12.0
13051,10.0
13052,10.0
13053,7.0
13054,7.0
13055,6.0
13056,9.0
13057,6.0
13058,2.0
13059,0.0
13060,0.0
13061,0.0
13062,0.0
13063,0.0
13064,0.0
13065,0.0
13066,0.0
13067,0.0
13068,0.0
13069,0.0
13070,0.0
13071,3.0
13072,5.0
13073,5.0
13074,8.0
13075,8.0
13076,8.0
13077,5.0
13078,8.0
13079,4.0
13080,4.0
13081,2.0
13082,0.0
13083,0.0
13084,0.0
13085,0.0
13086,0.0
13087,0.0
13088,0.0
13089,0.0
13090,0.0
13091,0.0
13092,0.0
13093,0.0
13094,0.0
13095,6.0
13096,5.0
13097,4.0
13098,4.0
13099,7.0
13100,5.0
13101,4.0
13102,4.0
13103,5.0
13104,4.0
13105,3.0
13106,2.0
13107,0.0
13108,0.0
13109,0.0
13110,0.0
13111,0.0
13112,0.0
13113,0.0
13114,0.0
13115,0.0
13116,0.0
13117,0.0
13118,3.0
13119,6.0
13120,6.0
13121,5.0
13122,4.0
13123,6.0
13124,7.0
13125,3.0
13126,6.0
13127,5.0
13128,6.0
13129,5.0
13130,5.0
13131,0.0
13132,0.0
13133,0.0
13134,0.0
13135,0.0
13136,0.0
13137,0.0
13138,0.0
13139,0.0
13140,0.0
13141,0.0
13142,2.0
13143,6.0
13144,6.0
13145,5.0
13146,6.0
13147,6.0
13148,7.0
13149,4.0
13150,4.0
13151,5.0
13152,7.0
13153,6.0
13154,2.0
13155,0.0
13156,0.0
13157,0.0
13158,0.0
13159,0.0
13160,0.0
13161,0.0
13162,0.0
13163,0.0
13164,0.0
13165,0.0
13166,1.0
13167,5.0
13168,5.0
13169,5.0
13170,4.0
13171,6.0
13172,6.0
13173,3.0
13174,5.0
13175,5.0
13176,7.0
13177,7.0
13178,1.0
13179,0.0
13180,0.0
13181,0.0
13182,0.0
13183,0.0
13184,0.0
13185,0.0
13186,0.0
13187,0.0
13188,0.0
13189,0.0
13190,1.0
13191,7.0
13192,5.0
13193,5.0
13194,5.0
13195,8.0
13196,6.0
13197,5.0
13198,4.0
13199,6.0
13200,9.0
13201,9.0
13202,4.0
13203,0.0
13204,0.0
13205,0.0
13206,0.0
13207,0.0
13208,0.0
13209,0.0
13210,0.0
13211,0.0
13212,0.0
13213,0.0
13214,0.0
13215,2.0
13216,6.0
13217,8.0
13218,10.0
13219,10.0
13220,12.0
13221,6.0
13222,6.0
13223,5.0
13224,7.0
13225,5.0
13226,3.0
13227,0.0
13228,0.0
13229,0.0
13230,0.0
13231,0.0
13232,0.0
13233,0.0
13234,0.0
13235,0.0
13236,0.0
13237,0.0
13238,0.0
13239,3.0
13240,4.0
13241,5.0
13242,8.0
13243,8.0
13244,8.0
13245,6.0
13246,8.0
13247,4.0
13248,6.0
13249,2.0
13250,0.0
13251,0.0
13252,0.0
13253,0.0
13254,0.0
13255,0.0
13256,0.0
13257,0.0
13258,0.0
13259,0.0
13260,0.0
13261,0.0
13262,1.0
13263,6.0
13264,5.0
13265,4.0
13266,4.0
13267,7.0
13268,5.0
13269,3.0
13270,3.0
13271,4.0
13272,5.0
13273,4.0
13274,2.0
13275,0.0
13276,0.0
13277,0.0
13278,0.0
13279,0.0
13280,0.0
13281,0.0
13282,0.0
13283,0.0
13284,0.0
13285,0.0
13286,3.0
13287,7.0
13288,6.0
13289,5.0
13290,5.0
13291,6.0
13292,7.0
13293,3.0
13294,4.0
13295,6.0
13296,6.0
13297,6.0
13298,4.0
13299,0.0
13300,0.0
13301,0.0
13302,0.0
13303,0.0
13304,0.0
13305,0.0
13306,0.0
13307,0.0
13308,0.0
13309,0.0
13310,2.0
13311,6.0
13312,6.0
13313,5.0
13314,8.0
13315,8.0
13316,7.0
13317,3.0
13318,5.0
13319,7.0
13320,7.0
13321,8.0
13322,2.0
13323,0.0
13324,0.0
13325,0.0
13326,0.0
13327,0.0
13328,0.0
13329,0.0
13330,0.0
13331,0.0
13332,0.0
13333,0.0
13334,2.0
13335,6.0
13336,6.0
13337,6.0
13338,6.0
13339,7.0
13340,7.0
13341,5.0
13342,3.0
13343,5.0
13344,6.0
13345,7.0
13346,2.0
13347,0.0
13348,0.0
13349,0.0
13350,0.0
13351,0.0
13352,0.0
13353,0.0
13354,0.0
13355,0.0
13356,0.0
13357,0.0
13358,1.0
13359,8.0
13360,6.0
13361,5.0
13362,5.0
13363,9.0
13364,10.0
13365,6.0
13366,6.0
13367,5.0
13368,9.0
13369,8.0
13370,4.0
13371,0.0
13372,0.0
13373,0.0
13374,0.0
13375,0.0
13376,0.0
13377,0.0
13378,0.0
13379,0.0
13380,0.0
13381,0.0
13382,0.0
13383,2.0
13384,6.0
13385,8.0
13386,11.0
13387,10.0
13388,11.0
13389,8.0
13390,6.0
13391,7.0
13392,7.0
13393,3.0
13394,5.0
13395,0.0
13396,0.0
13397,0.0
13398,0.0
13399,0.0
13400,0.0
13401,0.0
13402,0.0
13403,0.0
13404,0.0
13405,0.0
13406,0.0
13407,3.0
13408,4.0
13409,5.0
13410,8.0
13411,8.0
13412,8.0
13413,6.0
13414,6.0
13415,4.0
13416,4.0
13417,3.0
13418,0.0
13419,0.0
13420,0.0
13421,0.0
13422,0.0
13423,0.0
13424,0.0
13425,0.0
13426,0.0
13427,0.0
13428,0.0
13429,0.0
13430,0.0
13431,6.0
13432,4.0
13433,3.0
13434,5.0
13435,6.0
13436,6.0
13437,3.0
13438,4.0
13439,4.0
13440,6.0
13441,4.0
13442,1.0
13443,0.0
13444,0.0
13445,0.0
13446,0.0
13447,0.0
13448,0.0
13449,0.0
13450,0.0
13451,0.0
13452,0.0
13453,0.0
13454,3.0
13455,7.0
13456,5.0
13457,5.0
13458,4.0
13459,6.0
13460,6.0
13461,4.0
13462,4.0
13463,5.0
13464,7.0
13465,7.0
13466,4.0
13467,0.0
13468,0.0
13469,0.0
13470,0.0
13471,0.0
13472,0.0
13473,0.0
13474,0.0
13475,0.0
13476,0.0
13477,0.0
13478,3.0
13479,6.0
13480,6.0
13481,5.0
13482,7.0
13483,7.0
13484,8.0
13485,3.0
13486,5.0
13487,5.0
13488,7.0
13489,7.0
13490,3.0
13491,0.0
13492,0.0
13493,0.0
13494,0.0
13495,0.0
13496,0.0
13497,0.0
13498,0.0
13499,0.0
13500,0.0
13501,0.0
13502,2.0
13503,6.0
13504,6.0
13505,6.0
13506,4.0
13507,6.0
13508,7.0
13509,5.0
13510,4.0
13511,5.0
13512,7.0
13513,8.0
13514,3.0
13515,0.0
13516,0.0
13517,0.0
13518,0.0
13519,0.0
13520,0.0
13521,0.0
13522,0.0
13523,0.0
13524,0.0
13525,1.0
13526,1.0
13527,9.0
13528,7.0
13529,7.0
13530,5.0
13531,9.0
13532,7.0
13533,5.0
13534,4.0
13535,7.0
13536,8.0
13537,8.0
13538,4.0
13539,0.0
13540,0.0
13541,0.0
13542,0.0
13543,0.0
13544,0.0
13545,0.0
13546,0.0
13547,0.0
13548,0.0
13549,0.0
13550,0.0
13551,2.0
13552,5.0
13553,8.0
13554,11.0
13555,12.0
13556,11.0
13557,9.0
13558,6.0
13559,6.0
13560,7.0
13561,5.0
13562,4.0
13563,0.0
13564,0.0
13565,0.0
13566,0.0
13567,0.0
13568,0.0
13569,0.0
13570,0.0
13571,0.0
13572,0.0
13573,0.0
13574,0.0
13575,2.0
13576,4.0
13577,5.0
13578,9.0
13579,9.0
13580,8.0
13581,7.0
13582,7.0
13583,4.0
13584,4.0
13585,2.0
13586,0.0
13587,0.0
13588,0.0
13589,0.0
13590,0.0
13591,0.0
13592,0.0
13593,0.0
13594,0.0
13595,0.0
13596,0.0
13597,0.0
13598,0.0
13599,6.0
13600,5.0
13601,3.0
13602,4.0
13603,6.0
13604,5.0
13605,4.0
13606,2.0
13607,4.0
13608,5.0
13609,5.0
13610,2.0
13611,0.0
13612,0.0
13613,0.0
13614,0.0
13615,0.0
13616,0.0
13617,0.0
13618,0.0
13619,0.0
13620,0.0
13621,0.0
13622,3.0
13623,6.0
13624,6.0
13625,5.0
13626,4.0
13627,6.0
13628,7.0
13629,4.0
13630,4.0
13631,5.0
13632,7.0
13633,6.0
13634,4.0
13635,0.0
13636,0.0
13637,0.0
13638,0.0
13639,0.0
13640,0.0
13641,0.0
13642,0.0
13643,0.0
13644,0.0
13645,0.0
13646,2.0
13647,5.0
13648,7.0
13649,6.0
13650,5.0
13651,8.0
13652,9.0
13653,4.0
13654,5.0
13655,6.0
13656,7.0
13657,8.0
13658,3.0
13659,0.0
13660,0.0
13661,0.0
13662,0.0
13663,0.0
13664,0.0
13665,0.0
13666,0.0
13667,0.0
13668,0.0
13669,0.0
13670,2.0
13671,6.0
13672,6.0
13673,5.0
13674,6.0
13675,7.0
13676,8.0
13677,4.0
13678,4.0
13679,5.0
13680,7.0
13681,7.0
13682,3.0
13683,0.0
13684,0.0
13685,0.0
13686,0.0
13687,0.0
13688,0.0
13689,0.0
13690,0.0
13691,0.0
13692,0.0
13693,0.0
13694,1.0
13695,8.0
13696,6.0
13697,5.0
13698,6.0
13699,10.0
13700,8.0
13701,4.0
13702,4.0
13703,5.0
13704,9.0
13705,7.0
13706,4.0
13707,0.0
13708,0.0
13709,0.0
13710,0.0
13711,0.0
13712,0.0
13713,0.0
13714,0.0
13715,0.0
13716,0.0
13717,0.0
13718,0.0
13719,2.0
13720,6.0
13721,8.0
13722,10.0
13723,12.0
13724,11.0
13725,9.0
13726,6.0
13727,8.0
13728,7.0
13729,5.0
13730,3.0
13731,0.0
13732,0.0
13733,0.0
13734,0.0
13735,0.0
13736,0.0
13737,0.0
13738,0.0
13739,0.0
13740,0.0
13741,0.0
13742,0.0
13743,3.0
13744,4.0
13745,5.0
13746,9.0
13747,9.0
13748,8.0
13749,7.0
13750,6.0
13751,4.0
13752,5.0
13753,4.0
13754,0.0
13755,0.0
13756,0.0
13757,0.0
13758,0.0
13759,0.0
13760,0.0
13761,0.0
13762,0.0
13763,0.0
13764,0.0
13765,0.0
13766,1.0
13767,6.0
13768,5.0
13769,4.0
13770,4.0
13771,7.0
13772,5.0
13773,3.0
13774,3.0
13775,4.0
13776,4.0
13777,3.0
13778,2.0
13779,0.0
13780,0.0
13781,0.0
13782,0.0
13783,0.0
13784,0.0
13785,0.0
13786,0.0
13787,0.0
13788,0.0
13789,0.0
13790,4.0
13791,7.0
13792,6.0
13793,5.0
13794,5.0
13795,6.0
13796,7.0
13797,5.0
13798,5.0
13799,4.0
13800,7.0
13801,6.0
13802,2.0
13803,0.0
13804,0.0
13805,0.0
13806,0.0
13807,0.0
13808,0.0
13809,0.0
13810,0.0
13811,0.0
13812,0.0
13813,0.0
13814,2.0
13815,6.0
13816,6.0
13817,5.0
13818,6.0
13819,7.0
13820,7.0
13821,4.0
13822,5.0
13823,6.0
13824,7.0
13825,7.0
13826,4.0
13827,0.0
13828,0.0
13829,0.0
13830,0.0
13831,0.0
13832,0.0
13833,0.0
13834,0.0
13835,0.0
13836,0.0
13837,0.0
13838,2.0
13839,6.0
13840,6.0
13841,6.0
13842,5.0
13843,7.0
13844,7.0
13845,5.0
13846,4.0
13847,5.0
13848,7.0
13849,7.0
13850,3.0
13851,0.0
13852,0.0
13853,0.0
13854,0.0
13855,0.0
13856,0.0
13857,0.0
13858,0.0
13859,0.0
13860,0.0
13861,0.0
13862,1.0
13863,8.0
13864,6.0
13865,6.0
13866,5.0
13867,9.0
13868,8.0
13869,5.0
13870,5.0
13871,6.0
13872,8.0
13873,8.0
13874,3.0
13875,0.0
13876,0.0
13877,0.0
13878,0.0
13879,0.0
13880,0.0
13881,0.0
13882,0.0
13883,0.0
13884,0.0
13885,0.0
13886,0.0
13887,2.0
13888,6.0
13889,9.0
13890,11.0
13891,11.0
13892,11.0
13893,7.0
13894,6.0
13895,6.0
13896,7.0
13897,5.0
13898,4.0
13899,0.0
13900,0.0
13901,0.0
13902,0.0
13903,0.0
13904,0.0
13905,0.0
13906,0.0
13907,0.0
13908,0.0
13909,0.0
13910,0.0
13911,3.0
13912,4.0
13913,5.0
13914,8.0
13915,9.0
13916,8.0
13917,6.0
13918,6.0
13919,4.0
13920,4.0
13921,2.0
13922,0.0
13923,0.0
13924,0.0
13925,0.0
13926,0.0
13927,0.0
13928,0.0
13929,0.0
13930,0.0
13931,0.0
13932,0.0
13933,0.0
13934,0.0
13935,6.0
13936,5.0
13937,4.0
13938,4.0
13939,6.0
13940,5.0
13941,4.0
13942,3.0
13943,4.0
13944,5.0
13945,4.0
13946,2.0
13947,0.0
13948,0.0
13949,0.0
13950,0.0
13951,0.0
13952,0.0
13953,0.0
13954,0.0
13955,0.0
13956,0.0
13957,0.0
13958,3.0
13959,7.0
13960,6.0
13961,4.0
13962,5.0
13963,6.0
13964,7.0
13965,4.0
13966,5.0
13967,5.0
13968,7.0
13969,5.0
13970,2.0
13971,0.0
13972,0.0
13973,0.0
13974,0.0
13975,0.0
13976,0.0
13977,0.0
13978,0.0
13979,0.0
13980,0.0
13981,0.0
13982,2.0
13983,6.0
13984,7.0
13985,5.0
13986,6.0
13987,7.0
13988,7.0
13989,4.0
13990,5.0
13991,6.0
13992,8.0
13993,7.0
13994,3.0
13995,0.0
13996,0.0
13997,0.0
13998,0.0
13999,0.0
14000,0.0
14001,0.0
14002,0.0
14003,0.0
14004,0.0
14005,0.0
14006,2.0
14007,6.0
14008,6.0
14009,5.0
14010,5.0
14011,7.0
14012,7.0
14013,4.0
14014,4.0
14015,5.0
14016,7.0
14017,8.0
14018,3.0
14019,1.0
14020,0.0
14021,0.0
14022,0.0
14023,0.0
14024,0.0
14025,0.0
14026,0.0
14027,0.0
14028,0.0
14029,0.0
14030,1.0
14031,8.0
14032,6.0
14033,5.0
14034,5.0
14035,9.0
14036,7.0
14037,5.0
14038,5.0
14039,6.0
14040,8.0
14041,8.0
14042,3.0
14043,0.0
14044,0.0
14045,0.0
14046,0.0
14047,0.0
14048,0.0
14049,0.0
14050,0.0
14051,0.0
14052,0.0
14053,0.0
14054,0.0
14055,2.0
14056,6.0
14057,8.0
14058,11.0
14059,10.0
14060,12.0
14061,7.0
14062,7.0
14063,5.0
14064,8.0
14065,4.0
14066,5.0
14067,0.0
14068,0.0
14069,0.0
14070,0.0
14071,0.0
14072,0.0
14073,0.0
14074,0.0
14075,0.0
14076,0.0
14077,0.0
14078,0.0
14079,3.0
14080,4.0
14081,5.0
14082,8.0
14083,8.0
14084,8.0
14085,5.0
14086,6.0
14087,5.0
14088,3.0
14089,1.0
14090,0.0
14091,0.0
14092,0.0
14093,0.0
14094,0.0
14095,0.0
14096,0.0
14097,0.0
14098,0.0
14099,0.0
14100,0.0
14101,0.0
14102,1.0
14103,6.0
14104,6.0
14105,4.0
14106,5.0
14107,6.0
14108,5.0
14109,2.0
14110,2.0
14111,6.0
14112,4.0
14113,4.0
14114,0.0
14115,0.0
14116,0.0
14117,0.0
14118,0.0
14119,0.0
14120,0.0
14121,0.0
14122,0.0
14123,0.0
14124,0.0
14125,0.0
14126,3.0
14127,7.0
14128,6.0
14129,6.0
14130,5.0
14131,5.0
14132,7.0
14133,3.0
14134,5.0
14135,4.0
14136,6.0
14137,5.0
14138,5.0
14139,0.0
14140,0.0
14141,0.0
14142,0.0
14143,0.0
14144,0.0
14145,0.0
14146,0.0
14147,0.0
14148,0.0
14149,0.0
14150,2.0
14151,6.0
14152,6.0
14153,6.0
14154,5.0
14155,7.0
14156,7.0
14157,4.0
14158,6.0
14159,6.0
14160,7.0
14161,7.0
14162,2.0
14163,0.0
14164,1.0
14165,0.0
14166,0.0
14167,0.0
14168,0.0
14169,0.0
14170,0.0
14171,0.0
14172,0.0
14173,0.0
14174,2.0
14175,7.0
14176,5.0
14177,7.0
14178,6.0
14179,7.0
14180,6.0
14181,5.0
14182,4.0
14183,5.0
14184,7.0
14185,7.0
14186,3.0
14187,0.0
14188,0.0
14189,0.0
14190,0.0
14191,0.0
14192,0.0
14193,0.0
14194,0.0
14195,0.0
14196,0.0
14197,0.0
14198,1.0
14199,8.0
14200,6.0
14201,6.0
14202,5.0
14203,12.0
14204,7.0
14205,4.0
14206,6.0
14207,6.0
14208,10.0
14209,9.0
14210,4.0
14211,0.0
14212,0.0
14213,0.0
14214,0.0
14215,0.0
14216,0.0
14217,0.0
14218,0.0
14219,0.0
14220,0.0
14221,0.0
14222,0.0
14223,2.0
14224,6.0
14225,7.0
14226,10.0
14227,12.0
14228,12.0
14229,7.0
14230,7.0
14231,6.0
14232,7.0
14233,5.0
14234,4.0
14235,0.0
14236,0.0
14237,0.0
14238,0.0
14239,0.0
14240,0.0
14241,0.0
14242,0.0
14243,0.0
14244,0.0
14245,0.0
14246,0.0
14247,3.0
14248,5.0
14249,5.0
14250,8.0
14251,9.0
14252,8.0
14253,6.0
14254,8.0
14255,4.0
14256,4.0
14257,2.0
14258,1.0
14259,0.0
14260,0.0
14261,0.0
14262,0.0
14263,0.0
14264,0.0
14265,0.0
14266,0.0
14267,0.0
14268,0.0
14269,0.0
14270,1.0
14271,6.0
14272,4.0
14273,4.0
14274,5.0
14275,7.0
14276,5.0
14277,2.0
14278,2.0
14279,4.0
14280,4.0
14281,4.0
14282,1.0
14283,0.0
14284,0.0
14285,0.0
14286,0.0
14287,0.0
14288,0.0
14289,0.0
14290,0.0
14291,0.0
14292,0.0
14293,0.0
14294,4.0
14295,7.0
14296,6.0
14297,4.0
14298,4.0
14299,5.0
14300,8.0
14301,3.0
14302,3.0
14303,6.0
14304,8.0
14305,5.0
14306,4.0
14307,0.0
14308,0.0
14309,0.0
14310,0.0
14311,0.0
14312,0.0
14313,0.0
14314,0.0
14315,0.0
14316,0.0
14317,0.0
14318,2.0
14319,6.0
14320,6.0
14321,6.0
14322,5.0
14323,8.0
14324,6.0
14325,5.0
14326,5.0
14327,6.0
14328,7.0
14329,6.0
14330,3.0
14331,0.0
14332,0.0
14333,0.0
14334,0.0
14335,0.0
14336,0.0
14337,0.0
14338,0.0
14339,0.0
14340,0.0
14341,0.0
14342,2.0
14343,6.0
14344,5.0
14345,6.0
14346,4.0
14347,8.0
14348,6.0
14349,5.0
14350,4.0
14351,4.0
14352,7.0
14353,8.0
14354,3.0
14355,0.0
14356,0.0
14357,0.0
14358,0.0
14359,0.0
14360,0.0
14361,0.0
14362,0.0
14363,0.0
14364,0.0
14365,0.0
14366,1.0
14367,8.0
14368,6.0
14369,7.0
14370,5.0
14371,9.0
14372,8.0
14373,7.0
14374,4.0
14375,6.0
14376,8.0
14377,9.0
14378,5.0
14379,0.0
14380,0.0
14381,0.0
14382,0.0
14383,0.0
14384,0.0
14385,0.0
14386,0.0
14387,0.0
14388,0.0
14389,0.0
14390,0.0
14391,2.0
14392,6.0
14393,9.0
14394,11.0
14395,10.0
14396,11.0
14397,9.0
14398,7.0
14399,5.0
14400,7.0
14401,7.0
14402,6.0
14403,0.0
14404,0.0
14405,0.0
14406,0.0
14407,0.0
14408,0.0
14409,0.0
14410,0.0
14411,0.0
14412,0.0
14413,0.0
14414,0.0
14415,4.0
14416,5.0
14417,5.0
14418,7.0
14419,9.0
14420,8.0
14421,6.0
14422,6.0
14423,4.0
14424,5.0
14425,2.0
14426,0.0
14427,0.0
14428,0.0
14429,0.0
14430,0.0
14431,0.0
14432,0.0
14433,0.0
14434,0.0
14435,0.0
14436,0.0
14437,0.0
14438,1.0
14439,7.0
14440,5.0
14441,4.0
14442,5.0
14443,7.0
14444,6.0
14445,3.0
14446,3.0
14447,5.0
14448,5.0
14449,4.0
14450,1.0
14451,0.0
14452,0.0
14453,0.0
14454,0.0
14455,0.0
14456,0.0
14457,0.0
14458,0.0
14459,0.0
14460,0.0
14461,0.0
14462,4.0
14463,7.0
14464,6.0
14465,5.0
14466,6.0
14467,7.0
14468,7.0
14469,4.0
14470,4.0
14471,5.0
14472,7.0
14473,6.0
14474,3.0
14475,0.0
14476,0.0
14477,0.0
14478,0.0
14479,0.0
14480,0.0
14481,0.0
14482,0.0
14483,0.0
14484,0.0
14485,0.0
14486,2.0
14487,6.0
14488,7.0
14489,5.0
14490,6.0
14491,8.0
14492,8.0
14493,4.0
14494,5.0
14495,6.0
14496,8.0
14497,7.0
14498,4.0
14499,0.0
14500,0.0
14501,0.0
14502,0.0
14503,0.0
14504,0.0
14505,0.0
14506,0.0
14507,0.0
14508,0.0
14509,1.0
14510,2.0
14511,6.0
14512,6.0
14513,6.0
14514,5.0
14515,7.0
14516,7.0
14517,5.0
14518,4.0
14519,6.0
14520,7.0
14521,7.0
14522,3.0
14523,0.0
14524,0.0
14525,0.0
14526,0.0
14527,0.0
14528,0.0
14529,0.0
14530,0.0
14531,0.0
14532,0.0
14533,0.0
14534,1.0
14535,8.0
14536,6.0
14537,6.0
14538,6.0
14539,9.0
14540,8.0
14541,6.0
14542,6.0
14543,6.0
14544,9.0
14545,9.0
14546,4.0
14547,0.0
14548,0.0
14549,0.0
14550,0.0
14551,0.0
14552,0.0
14553,0.0
14554,0.0
14555,0.0
14556,0.0
14557,0.0
14558,0.0
14559,2.0
14560,6.0
14561,9.0
14562,11.0
14563,11.0
14564,12.0
14565,7.0
14566,7.0
14567,6.0
14568,7.0
14569,5.0
14570,3.0
14571,0.0
14572,0.0
14573,0.0
14574,0.0
14575,0.0
14576,0.0
14577,0.0
14578,0.0
14579,0.0
14580,0.0
14581,0.0
14582,0.0
14583,3.0
14584,5.0
14585,5.0
14586,9.0
14587,8.0
14588,8.0
14589,8.0
14590,6.0
14591,4.0
14592,4.0
14593,1.0
14594,0.0
14595,0.0
14596,0.0
14597,0.0
14598,0.0
14599,0.0
14600,0.0
14601,0.0
14602,0.0
14603,0.0
14604,0.0
14605,0.0
14606,1.0
14607,6.0
14608,5.0
14609,4.0
14610,5.0
14611,7.0
14612,5.0
14613,5.0
14614,3.0
14615,4.0
14616,5.0
14617,3.0
14618,2.0
14619,0.0
14620,0.0
14621,0.0
14622,0.0
14623,0.0
14624,0.0
14625,0.0
14626,0.0
14627,0.0
14628,0.0
14629,0.0
14630,4.0
14631,7.0
14632,6.0
14633,5.0
14634,5.0
14635,7.0
14636,7.0
14637,4.0
14638,5.0
14639,4.0
14640,7.0
14641,5.0
14642,3.0
14643,0.0
14644,0.0
14645,0.0
14646,0.0
14647,0.0
14648,0.0
14649,0.0
14650,0.0
14651,0.0
14652,0.0
14653,0.0
14654,2.0
14655,6.0
14656,7.0
14657,6.0
14658,6.0
14659,8.0
14660,7.0
14661,3.0
14662,5.0
14663,5.0
14664,7.0
14665,7.0
14666,3.0
14667,0.0
14668,0.0
14669,0.0
14670,0.0
14671,0.0
14672,0.0
14673,0.0
14674,0.0
14675,0.0
14676,0.0
14677,0.0
14678,2.0
14679,7.0
14680,5.0
14681,6.0
14682,5.0
14683,8.0
14684,7.0
14685,4.0
14686,5.0
14687,4.0
14688,6.0
14689,8.0
14690,2.0
14691,0.0
14692,0.0
14693,0.0
14694,0.0
14695,0.0
14696,0.0
14697,0.0
14698,0.0
14699,0.0
14700,0.0
14701,0.0
14702,2.0
14703,8.0
